time_s,device_timestamp_ns,packet_timestamp_ns,packet_id,sample_index,host_monotonic_ns,host_time_utc,timestamp_method,acc_x_mg,acc_y_mg,acc_z_mg
11.334384615,842358329303790097,842358329688405482,3,73,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,228.0,833.0,-558.0
11.353615385,842358329323020867,842358329688405482,3,74,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,226.0,831.0,-557.0
11.372846154,842358329342251636,842358329688405482,3,75,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,230.0,832.0,-554.0
11.392076923,842358329361482405,842358329688405482,3,76,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,230.0,835.0,-552.0
11.411307692,842358329380713174,842358329688405482,3,77,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,228.0,837.0,-548.0
11.430538462,842358329399943944,842358329688405482,3,78,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,225.0,841.0,-552.0
11.449769231,842358329419174713,842358329688405482,3,79,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,226.0,838.0,-548.0
11.469,842358329438405482,842358329688405482,3,80,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,223.0,833.0,-545.0
11.488230769,842358329457636251,842358329688405482,3,81,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,218.0,841.0,-544.0
11.507461538,842358329476867020,842358329688405482,3,82,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,210.0,847.0,-540.0
11.526692308,842358329496097790,842358329688405482,3,83,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,210.0,852.0,-539.0
11.545923077,842358329515328559,842358329688405482,3,84,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,210.0,847.0,-537.0
11.565153846,842358329534559328,842358329688405482,3,85,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,213.0,849.0,-540.0
11.584384615,842358329553790097,842358329688405482,3,86,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,208.0,851.0,-534.0
11.603615385,842358329573020867,842358329688405482,3,87,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,204.0,851.0,-540.0
11.622846154,842358329592251636,842358329688405482,3,88,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,209.0,854.0,-537.0
11.642076923,842358329611482405,842358329688405482,3,89,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,207.0,856.0,-535.0
11.661307692,842358329630713174,842358329688405482,3,90,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,208.0,855.0,-537.0
11.680538462,842358329649943944,842358329688405482,3,91,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,203.0,854.0,-531.0
11.699769231,842358329669174713,842358329688405482,3,92,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,206.0,857.0,-538.0
11.719,842358329688405482,842358329688405482,3,93,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,208.0,852.0,-534.0
11.737889116,842358329707294598,842358331463982396,7,0,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,204.0,859.0,-529.0
11.756778232,842358329726183714,842358331463982396,7,1,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,204.0,857.0,-526.0
11.775667348,842358329745072830,842358331463982396,7,2,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,201.0,861.0,-533.0
11.794556464,842358329763961946,842358331463982396,7,3,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,216.0,854.0,-519.0
11.813445581,842358329782851063,842358331463982396,7,4,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,220.0,862.0,-518.0
11.832334697,842358329801740179,842358331463982396,7,5,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,206.0,861.0,-519.0
11.851223813,842358329820629295,842358331463982396,7,6,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,201.0,872.0,-528.0
11.870112929,842358329839518411,842358331463982396,7,7,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,202.0,868.0,-519.0
